entry,month,day,year,year_day,date,high_temp_F,low_temp_F,relative_humidity,soil_temp_F,wind_speed_mph,solar_langley,precip_in,ET_in,location
1054,11,20,2017,324,11/20/17,59.702,31.622,46.067,41.173,6.97,179.873,0,0.136,Ithaca
1055,11,21,2017,325,11/21/17,42.692,15.764,56.37,40.272,11.566,231.138,0,0.115,Ithaca
1056,11,22,2017,326,11/22/17,41.576,10.112,56.508,35.701,6.144,211.872,0,0.074,Ithaca
1057,11,23,2017,327,11/23/17,66.272,27.86,59.854,40.737,3.344,202.627,0,0.085,Ithaca
1058,11,24,2017,328,11/24/17,71.924,35.636,53.399,46.482,9.719,204.692,0,0.199,Ithaca
1059,11,25,2017,329,11/25/17,59.63,27.806,69.174,43.968,2.137,212.073,0,0.051,Ithaca
1060,11,26,2017,330,11/26/17,62.492,26.96,70.245,43.054,2.233,156.184,0,0.052,Ithaca
1061,11,27,2017,331,11/27/17,71.672,31.766,60.394,44.301,7.798,157.249,0,0.155,Ithaca
1062,11,28,2017,332,11/28/17,57.128,23.54,52.096,46.098,9.899,161.035,0,0.155,Ithaca
1063,11,29,2017,333,11/29/17,50.612,15.224,49.043,40.313,4.697,196.731,0,0.087,Ithaca
1064,11,30,2017,334,11/30/17,55.562,30.488,45.066,40.879,3.752,208.024,0,0.083,Ithaca
1065,12,1,2017,335,12/1/17,58.046,25.916,47.929,40.098,5.527,197.035,0,0.109,Ithaca
1066,12,2,2017,336,12/2/17,57.344,20.876,50.935,40.321,2.571,200.948,0,0.069,Ithaca
1067,12,3,2017,337,12/3/17,60.296,26.294,75.574,40.963,5.579,134.351,0,0.069,Ithaca
1068,12,4,2017,338,12/4/17,60.89,26.582,71.055,45.801,10.601,142.718,0,0.123,Ithaca
1069,12,5,2017,339,12/5/17,44.24,22.082,42.554,39.541,7.685,214.592,0,0.109,Ithaca
1070,12,6,2017,340,12/6/17,43.16,16.808,70.176,38.982,11.206,139.533,0,0.081,Ithaca
1071,12,7,2017,341,12/7/17,26.636,10.598,65.334,33.428,6.528,219.793,0,0.039,Ithaca
1072,12,8,2017,342,12/8/17,34.664,18.086,75.47,32.779,5.972,85.364,0,0.031,Ithaca
1073,12,9,2017,343,12/9/17,38.282,22.892,70.105,33.717,7.303,207.615,0,0.049,Ithaca
1074,12,10,2017,344,12/10/17,55.616,23.54,43.779,35.41,4.068,171.593,0,0.088,Ithaca
1075,12,11,2017,345,12/11/17,49.712,23.594,51.375,37.518,12.987,92.461,0,0.143,Ithaca
1076,12,12,2017,346,12/12/17,46.238,11.984,68.506,35.03,4.901,165.498,0,0.055,Ithaca
1077,12,13,2017,347,12/13/17,51.692,34.988,47.563,38.239,11.343,188.047,0,0.156,Ithaca
1078,12,14,2017,348,12/14/17,40.982,32.792,66.078,39.906,5.569,91.364,0,0.048,Ithaca
1079,12,15,2017,349,12/15/17,48.254,27.14,60.198,39.304,7.248,171.86,0,0.081,Ithaca
1080,12,16,2017,350,12/16/17,53.51,24.89,51.422,39.039,5.583,190.043,0,0.091,Ithaca
1081,12,17,2017,351,12/17/17,36.212,22.46,84.723,38.639,4.918,146.803,0,0.019,Ithaca
1082,12,18,2017,352,12/18/17,57.2,17.726,58.673,37.268,6.069,188.856,0,0.102,Ithaca
1083,12,19,2017,353,12/19/17,47.192,27.014,51.301,39.264,7.19,203.332,0,0.094,Ithaca
1084,12,20,2017,354,12/20/17,43.52,18.5,49.076,36.967,6.876,186.084,0,0.083,Ithaca
1085,12,21,2017,355,12/21/17,39.83,20.804,81.807,38.613,7.926,5.991,0,0.031,Ithaca
1086,12,22,2017,356,12/22/17,27.338,14.486,87.452,34.296,4.042,189.129,0,0.013,Ithaca
1087,12,23,2017,357,12/23/17,20.948,14.612,83.943,32.089,4.856,81.601,0.196,0.011,Ithaca
1088,12,24,2017,358,12/24/17,20.174,7.322,83.883,32.131,5.066,219.364,0,0.015,Ithaca
1089,12,25,2017,359,12/25/17,14.576,0.788,70.53,32.292,7.768,159.462,0,0.025,Ithaca
1090,12,26,2017,360,12/26/17,3.2,-10.12,76.012,32.019,3.863,217.11,0,0.008,Ithaca
1091,12,27,2017,361,12/27/17,6.584,-16.762,72.899,31.359,5.963,114.308,0,0.015,Ithaca
1092,12,28,2017,362,12/28/17,23.054,6.332,76.522,31.537,5.948,191.698,0,0.024,Ithaca
1093,12,29,2017,363,12/29/17,17.168,5.666,85.026,31.71,8.582,55.026,0,0.015,Ithaca
1094,12,30,2017,364,12/30/17,6.638,-2.812,72.55,31.8,10.697,130.58,0,0.022,Ithaca
1095,12,31,2017,365,12/31/17,-2.56,-16.888,74.373,31.707,7.875,195.587,0,0.011,Ithaca
1096,1,1,2018,1,1/1/18,2.588,-21.838,72.138,31.176,1.527,229.871,0,0.006,Ithaca
1097,1,2,2018,2,1/2/18,24.368,-15.736,69.25,30.865,7.109,223.114,0,0.049,Ithaca
1098,1,3,2018,3,1/3/18,24.422,-2.128,77.731,31.293,8.597,218.572,0,0.039,Ithaca
1099,1,4,2018,4,1/4/18,16.61,-5.476,83.054,31.018,4.121,176.586,0,0.015,Ithaca
1100,1,5,2018,5,1/5/18,16.844,5.558,77.095,31.189,4.12,162.204,0,0.015,Ithaca
1101,1,6,2018,6,1/6/18,19.13,3.722,74.574,31.176,7.217,197.329,0,0.026,Ithaca
1102,1,7,2018,7,1/7/18,37.706,16.268,79.065,31.384,3.632,124.031,0,0.025,Ithaca
1103,1,8,2018,8,1/8/18,47.696,19.616,82.611,31.652,3.743,197.147,0,0.036,Ithaca
1104,1,9,2018,9,1/9/18,47.39,31.82,74.897,31.893,7.622,98.831,0,0.053,Ithaca
1105,1,10,2018,10,1/10/18,51.728,31.82,88.57,31.996,8.251,82.37,0,0.036,Ithaca
1106,1,11,2018,11,1/11/18,32.774,4.748,75.222,32.213,19.626,149.058,0,0.065,Ithaca
1107,1,12,2018,12,1/12/18,11.516,-1.444,66.842,31.618,10.216,128.053,0,0.03,Ithaca
1108,1,13,2018,13,1/13/18,14.126,7.79,68.979,30.036,6.183,107.028,0,0.022,Ithaca
1109,1,14,2018,14,1/14/18,33.728,12.2,88.745,30.301,9.047,101.48,0,0.03,Ithaca
1110,1,15,2018,15,1/15/18,17.708,-2.848,70.563,29.907,14.631,208.349,0,0.042,Ithaca
1111,1,16,2018,16,1/16/18,11.804,-4.018,78.189,28.383,7.913,231.818,0,0.02,Ithaca
1112,1,17,2018,17,1/17/18,29.624,-2.848,70.315,28.095,7.716,247.17,0,0.056,Ithaca
1113,1,18,2018,18,1/18/18,41.594,14.576,67.773,29.286,7.44,205.462,0,0.067,Ithaca
1114,1,19,2018,19,1/19/18,51.962,27.104,60.079,30.459,6.544,157.631,0,0.088,Ithaca
1115,1,20,2018,20,1/20/18,49.19,18.626,79.854,30.989,2.495,214.405,0,0.038,Ithaca
1116,1,21,2018,21,1/21/18,39.344,35.582,95.65,31.708,7.904,13.512,0.145,0.004,Ithaca
1117,1,22,2018,22,1/22/18,35.942,24.638,99.301,31.896,19.056,56.304,0.165,0.003,Ithaca
1118,1,23,2018,23,1/23/18,25.556,12.92,95.149,31.963,6.721,152.476,0,0.012,Ithaca
1119,1,24,2018,24,1/24/18,37.634,7.682,86.936,31.985,2.805,241.638,0,0.03,Ithaca
1120,1,25,2018,25,1/25/18,46.904,12.92,71.085,31.984,4.542,245.139,0,0.061,Ithaca
1121,1,26,2018,26,1/26/18,50.252,35.06,62.425,31.972,8.973,233.998,0,0.104,Ithaca
1122,1,27,2018,27,1/27/18,43.196,23.99,71.056,31.999,3.446,251.393,0,0.047,Ithaca
1123,1,28,2018,28,1/28/18,31.118,12.434,81.963,32.032,11.2,129.801,0,0.044,Ithaca
1124,1,29,2018,29,1/29/18,25.178,7.196,79.665,31.967,4.809,274.91,0,0.029,Ithaca
1125,1,30,2018,30,1/30/18,46.148,18.77,54.711,31.39,11.024,200.465,0,0.134,Ithaca
1126,1,31,2018,31,1/31/18,44.528,29.624,71.036,31.885,5.428,96.825,0,0.048,Ithaca
1127,2,1,2018,32,2/1/18,29.804,4.766,69.208,31.77,12.095,297.088,0,0.074,Ithaca
1128,2,2,2018,33,2/2/18,35.348,2.912,62.156,30.052,8.358,206.223,0,0.078,Ithaca
1129,2,3,2018,34,2/3/18,52.034,23.054,48.516,31.421,10.652,136.508,0,0.158,Ithaca
1130,2,4,2018,35,2/4/18,23.18,-1.75,72.629,30.832,13.022,272.394,0,0.055,Ithaca
1131,2,5,2018,36,2/5/18,16.124,-0.832,80.298,27.61,8.444,136.227,0.134,0.023,Ithaca
1132,2,6,2018,37,2/6/18,9.248,-6.772,79.099,29.366,2.985,154.238,0,0.01,Ithaca
1133,2,7,2018,38,2/7/18,15.008,-1.156,80.248,30.209,4.735,216.239,0,0.018,Ithaca
1134,2,8,2018,39,2/8/18,25.124,8.006,82.346,30.718,4.967,241.422,0,0.028,Ithaca
1135,2,9,2018,40,2/9/18,19.724,6.026,82.263,30.961,13.205,174.758,0,0.031,Ithaca
1136,2,10,2018,41,2/10/18,8.096,1.886,82.376,30.882,7.543,224.636,0,0.016,Ithaca
1137,2,11,2018,42,2/11/18,22.91,-4.99,76.425,30.926,2.356,345.9,0,0.027,Ithaca
1138,2,12,2018,43,2/12/18,19.292,-7.924,71.534,30.76,5.5,285.76,0,0.032,Ithaca
1139,2,13,2018,44,2/13/18,39.398,17.06,77.641,30.99,6.59,310.795,0,0.061,Ithaca
1140,2,14,2018,45,2/14/18,44.924,17.06,91.051,31.235,4.361,236.104,0,0.04,Ithaca
1141,2,15,2018,46,2/15/18,41.108,20.444,86.093,31.643,10.115,138.17,0,0.046,Ithaca
1142,2,16,2018,47,2/16/18,30.956,10.184,63.812,31.814,9.774,355.06,0,0.082,Ithaca
1143,2,17,2018,48,2/17/18,45.698,24.224,62.852,31.851,6.607,328.619,0,0.097,Ithaca
1144,2,18,2018,49,2/18/18,55.364,28.058,63.025,31.88,12.869,244.256,0,0.152,Ithaca
1145,2,19,2018,50,2/19/18,31.874,19.67,95.139,31.94,6.759,37.194,0,0.009,Ithaca
1146,2,20,2018,51,2/20/18,20.642,9.266,83.044,31.942,6.17,265.242,0,0.028,Ithaca
1147,2,21,2018,52,2/21/18,24.206,4.226,72.751,29.862,3.571,319.184,0,0.036,Ithaca
1148,2,22,2018,53,2/22/18,29.336,19.85,96.299,31.299,5.025,118.066,0,0.012,Ithaca
1149,2,23,2018,54,2/23/18,27.626,15.836,91.989,31.528,5.368,310.523,0,0.031,Ithaca
1150,2,24,2018,55,2/24/18,25.088,19.184,94.037,31.74,2.253,80.707,0,0.007,Ithaca
1151,2,25,2018,56,2/25/18,46.292,28.256,69.955,31.328,1.983,339.079,0,0.064,Ithaca
1152,2,26,2018,57,2/26/18,54.734,25.52,60.321,31.792,7.003,363.137,0,0.134,Ithaca
1153,2,27,2018,58,2/27/18,59.756,29.948,66.275,31.875,5.84,365.311,0,0.125,Ithaca
1154,2,28,2018,59,2/28/18,43.412,26.294,87.734,31.947,9.217,264.576,0,0.058,Ithaca
1155,3,1,2018,60,3/1/18,46.058,24.782,66.895,32.268,6.332,386.988,0,0.102,Ithaca
1156,3,2,2018,61,3/2/18,55.22,23.882,58.701,34.509,9.365,372.61,0,0.167,Ithaca
1157,3,3,2018,62,3/3/18,68.054,36.248,59.795,39.203,12.659,360.017,0,0.23,Ithaca
1158,3,4,2018,63,3/4/18,62.078,41.648,64.649,42.113,13.607,138.689,0,0.15,Ithaca
1159,3,5,2018,64,3/5/18,51.53,30.794,73.528,41.265,11.509,162.555,0,0.104,Ithaca
1160,3,6,2018,65,3/6/18,32.684,24.584,84.352,34.521,15.636,183.189,0,0.047,Ithaca
1161,3,7,2018,66,3/7/18,33.314,21.002,78.609,33.505,9.024,245.845,0,0.058,Ithaca
1162,3,8,2018,67,3/8/18,37.742,14.504,71.585,33.108,3.435,401.236,0,0.067,Ithaca
1163,3,9,2018,68,3/9/18,49.388,25.088,63.363,35.2,6.304,396.508,0,0.118,Ithaca
1164,3,10,2018,69,3/10/18,49.946,26.168,73.076,36.378,6.757,206.815,0,0.082,Ithaca
1165,3,11,2018,70,3/11/18,36.428,29.822,90.246,35.368,13.716,59.155,0,0.025,Ithaca
1166,3,12,2018,71,3/12/18,47.282,21.794,65.808,36.787,6.876,428.199,0,0.12,Ithaca
1167,3,13,2018,72,3/13/18,46.004,21.794,59.582,37.429,5.217,447.156,0,0.115,Ithaca
1168,3,14,2018,73,3/14/18,68.18,19.742,40.238,38.694,5.293,442.339,0,0.213,Ithaca
1169,3,15,2018,74,3/15/18,63.284,28.616,48.382,41.183,9.076,395.803,0.227,0.225,Ithaca
1170,3,16,2018,75,3/16/18,46.688,31.694,83.918,39.055,13.34,15.826,0.323,0.046,Ithaca
1171,3,17,2018,76,3/17/18,38.012,31.892,93.687,37.599,5.044,81.169,0.104,0.015,Ithaca
1172,3,18,2018,77,3/18/18,39.956,34.79,92.559,39.157,4.125,71.59,0.451,0.014,Ithaca
1173,3,19,2018,78,3/19/18,45.05,33.692,91.29,39.462,11.192,103.892,0,0.036,Ithaca
1174,3,20,2018,79,3/20/18,39.11,30.614,90.925,38.392,7.481,94.495,0,0.024,Ithaca
1175,3,21,2018,80,3/21/18,54.23,23.882,74.059,40.863,3.59,440.54,0,0.105,Ithaca
1176,3,22,2018,81,3/22/18,64.706,39.218,56.328,45.183,7.567,355.638,0.327,0.183,Ithaca
1177,3,23,2018,82,3/23/18,55.058,40.622,72.08,44.866,13.058,219.864,0.448,0.125,Ithaca
1178,3,24,2018,83,3/24/18,40.928,32.18,91.27,42,8.451,77.988,0,0.024,Ithaca
1179,3,25,2018,84,3/25/18,38.678,30.974,90.916,38.413,8,52.924,0,0.019,Ithaca
1180,3,26,2018,85,3/26/18,39.65,36.86,96.499,39.923,5.926,31.237,0,0.005,Ithaca
1181,3,27,2018,86,3/27/18,52.196,34.322,74.08,43.298,5.771,373.977,0,0.107,Ithaca
1182,3,28,2018,87,3/28/18,56.426,29.516,76.579,43.957,6.819,348.244,0,0.116,Ithaca
1183,3,29,2018,88,3/29/18,47.876,30.47,65.844,44.337,10.337,397.66,0,0.147,Ithaca
1184,3,30,2018,89,3/30/18,58.532,29.282,56.216,45.34,7.464,462.058,0,0.185,Ithaca
1185,3,31,2018,90,3/31/18,52.7,24.044,56.164,44.448,16.172,314.017,0,0.186,Ithaca
1186,4,1,2018,91,4/1/18,35.078,19.85,56.608,39.327,5.714,301,0,0.084,Ithaca
1187,4,2,2018,92,4/2/18,30.848,18.698,92.822,36.01,8.98,139.518,0,0.027,Ithaca
1188,4,3,2018,93,4/3/18,36.212,16.502,80.946,36.808,13.276,234.767,0,0.071,Ithaca
1189,4,4,2018,94,4/4/18,42.908,13.046,52.51,37.577,7.181,512.061,0,0.141,Ithaca
1190,4,5,2018,95,4/5/18,59.882,21.974,50.212,43.966,5.282,468.686,0,0.178,Ithaca
1191,4,6,2018,96,4/6/18,37.778,13.64,71.249,39.376,12.996,277.497,0,0.099,Ithaca
1192,4,7,2018,97,4/7/18,39.938,9.212,53.625,35.629,3.536,571.353,0,0.109,Ithaca
1193,4,8,2018,98,4/8/18,38.57,29.084,62.4,34.894,11.123,112.316,0,0.1,Ithaca
1194,4,9,2018,99,4/9/18,37.832,25.862,78.156,36.13,6.455,128.803,0,0.045,Ithaca
1195,4,10,2018,100,4/10/18,65.264,21.02,57.337,40.926,5.778,515.374,0,0.204,Ithaca
1196,4,11,2018,101,4/11/18,75.452,35.6,51.851,44.775,6.193,222.638,0,0.194,Ithaca
1197,4,12,2018,102,4/12/18,70.412,42.764,57.512,49.655,10.097,423.891,0,0.252,Ithaca
1198,4,13,2018,103,4/13/18,77.45,45.014,65.966,54.889,11.523,376.509,0,0.264,Ithaca
1199,4,14,2018,104,4/14/18,46.454,23.972,94.479,45.452,12.521,76.57,0.039,0.036,Ithaca
1200,4,15,2018,105,4/15/18,30.542,21.614,81.703,37.496,11.056,273.278,0,0.063,Ithaca
1201,4,16,2018,106,4/16/18,47.336,20.822,66.856,38.972,5.367,511.839,0,0.129,Ithaca
1202,4,17,2018,107,4/17/18,58.01,26.186,59.068,42.717,8.952,509.263,0,0.208,Ithaca
1203,4,18,2018,108,4/18/18,40.874,31.514,81.14,41.613,12.525,184.903,0.04,0.072,Ithaca
1204,4,19,2018,109,4/19/18,57.686,25.268,54.983,45.459,3.607,589.682,0,0.168,Ithaca
1205,4,20,2018,110,4/20/18,61.52,31.838,45.381,47.193,6.877,389.281,0,0.203,Ithaca
1206,4,21,2018,111,4/21/18,52.322,43.52,47.952,46.764,3.946,67.773,0,0.083,Ithaca
1207,4,22,2018,112,4/22/18,69.512,36.608,43.73,50.618,5.428,461.052,0,0.223,Ithaca
1208,4,23,2018,113,4/23/18,73.382,32.738,36.55,55.276,2.574,588.697,0,0.219,Ithaca
1209,4,24,2018,114,4/24/18,71.978,33.71,65.456,54.682,5.685,362.885,0.05,0.18,Ithaca
1210,4,25,2018,115,4/25/18,60.242,41.486,69.613,52.173,6.965,356.236,0.1,0.144,Ithaca
1211,4,26,2018,116,4/26/18,68.972,32.864,51.224,52.317,7.585,516.023,0,0.255,Ithaca
1212,4,27,2018,117,4/27/18,78.89,33.53,35.225,55.423,8.436,595.684,0,0.379,Ithaca
1213,4,28,2018,118,4/28/18,66.29,31.946,48.846,57.44,5.346,623.868,0,0.236,Ithaca
1214,4,29,2018,119,4/29/18,75.074,44.33,42.917,57.811,14.701,520.742,0,0.369,Ithaca
1215,4,30,2018,120,4/30/18,85.46,61.232,42.935,61.886,20.597,479.434,0,0.408,Ithaca
1216,5,1,2018,121,5/1/18,83.3,60.548,66.333,63.931,11.561,254.562,0,0.241,Ithaca
1217,5,2,2018,122,5/2/18,60.854,50.072,94.017,59.316,7.404,71.682,0.24,0.028,Ithaca
1218,5,3,2018,123,5/3/18,64.202,47.03,95.768,56.449,7.279,123.749,0.23,0.042,Ithaca
1219,5,4,2018,124,5/4/18,77.666,49.532,52.165,60.447,4.907,616.056,0,0.264,Ithaca
1220,5,5,2018,125,5/5/18,84.452,46.634,52.019,60.939,4.825,429.186,0.17,0.243,Ithaca
1221,5,6,2018,126,5/6/18,83.048,48.254,48.643,63.384,5.881,582.701,0,0.301,Ithaca
1222,5,7,2018,127,5/7/18,82.922,42.764,41.291,64.734,4.837,629.476,0,0.306,Ithaca
1223,5,8,2018,128,5/8/18,85.91,57.758,49.549,67.195,7.135,447.992,0,0.297,Ithaca
1224,5,9,2018,129,5/9/18,83.174,57.704,48.341,68.607,6.626,574.523,0,0.312,Ithaca
1225,5,10,2018,130,5/10/18,79.484,53.618,54.852,69.661,7.308,573.919,0,0.294,Ithaca
1226,5,11,2018,131,5/11/18,67.208,46.418,80.261,65.063,8.962,259.415,0.47,0.129,Ithaca
1227,5,12,2018,132,5/12/18,58.316,49.154,90.076,60.156,8.472,126.996,0.03,0.051,Ithaca
1228,5,13,2018,133,5/13/18,74.228,51.962,86.705,61.925,7.041,377.711,0,0.144,Ithaca
1229,5,14,2018,134,5/14/18,74.66,58.082,84.252,64.988,7.099,375.349,0.09,0.148,Ithaca
1230,5,15,2018,135,5/15/18,77.72,54.266,74.048,66.705,3.858,478.493,0,0.181,Ithaca
1231,5,16,2018,136,5/16/18,83.822,51.35,60.646,69.438,2.894,633.966,0,0.245,Ithaca
1232,5,17,2018,137,5/17/18,85.406,52.754,56.63,71.961,5.397,631.055,0,0.297,Ithaca
1233,5,18,2018,138,5/18/18,80.42,56.138,65.113,69.401,5.45,283.487,0,0.172,Ithaca
1234,5,19,2018,139,5/19/18,66.02,54.14,84.977,64.041,9.025,152.186,0.04,0.083,Ithaca
1235,5,20,2018,140,5/20/18,56.57,53.006,95.447,59.854,6.866,67.488,0.12,0.019,Ithaca
1236,5,21,2018,141,5/21/18,76.964,52.934,75.542,63.427,3.408,464.617,0.01,0.17,Ithaca
1237,5,22,2018,142,5/22/18,88.628,57.128,70.849,66.675,7.391,428.568,0.06,0.248,Ithaca
1238,5,23,2018,143,5/23/18,92.282,63.536,55.748,72.43,8.935,595.246,0,0.378,Ithaca
1239,5,24,2018,144,5/24/18,91.4,67.298,58.794,75.205,8.668,529.507,0,0.338,Ithaca
1240,5,25,2018,145,5/25/18,95.36,62.564,49.958,77.268,4.605,573.025,0,0.314,Ithaca
1241,5,26,2018,146,5/26/18,98.816,59.738,46.703,79.117,2.426,636.918,0,0.292,Ithaca
1242,5,27,2018,147,5/27/18,98.708,68.702,42.808,80.208,5.249,591.589,0,0.333,Ithaca
1243,5,28,2018,148,5/28/18,94.766,63.536,55.225,80.643,3.241,559.412,0,0.272,Ithaca
1244,5,29,2018,149,5/29/18,84.92,62.924,77.875,76.217,3.304,305.201,1.09,0.137,Ithaca
1245,5,30,2018,150,5/30/18,84.794,61.772,69.921,74.041,4.515,597.481,0.01,0.248,Ithaca
1246,5,31,2018,151,5/31/18,92.174,60.314,55.58,76.043,2.363,597.742,0,0.258,Ithaca
1247,6,1,2018,152,6/1/18,93.614,63.05,53.238,78.414,7.405,633.534,0.76,0.374,Ithaca
1248,6,2,2018,153,6/2/18,77.018,60.98,64.139,72.754,9.267,616.022,0.559,0.298,Ithaca
1249,6,3,2018,154,6/3/18,81.194,55.958,49.343,71.343,4.933,680.017,0,0.302,Ithaca
1250,6,4,2018,155,6/4/18,79.43,52.7,61.155,71.299,6.308,502.153,0,0.247,Ithaca
1251,6,5,2018,156,6/5/18,91.202,57.596,61.528,75.452,5.092,649.52,0,0.309,Ithaca
1252,6,6,2018,157,6/6/18,94.532,66.56,61.927,79.032,5.827,536.258,0,0.296,Ithaca
1253,6,7,2018,158,6/7/18,82.634,64.562,73.965,76.494,4.44,349.45,0,0.163,Ithaca
1254,6,8,2018,159,6/8/18,89.744,61.34,72.517,77.925,3.215,553.153,0,0.229,Ithaca
1255,6,9,2018,160,6/9/18,90.284,64.778,67.733,79.47,5.286,542,0.16,0.262,Ithaca
1256,6,10,2018,161,6/10/18,87.71,70.196,68.836,79.518,8.758,558.743,0,0.299,Ithaca
1257,6,11,2018,162,6/11/18,92.408,68.306,75.711,78.453,7.415,390.04,0.12,0.225,Ithaca
1258,6,12,2018,163,6/12/18,82.292,63.158,80.813,78.126,4.108,531.19,0,0.198,Ithaca
1259,6,13,2018,164,6/13/18,80.996,55.85,60.857,77.373,5.369,601.858,0,0.265,Ithaca
1260,6,14,2018,165,6/14/18,91.634,67.766,66.479,79.626,9.334,611.897,0,0.346,Ithaca
1261,6,15,2018,166,6/15/18,96.764,76.118,51.647,82.581,9.626,634.059,0,0.433,Ithaca
1262,6,16,2018,167,6/16/18,95.198,74.48,57.204,83.114,9.202,559.676,0.12,0.375,Ithaca
1263,6,17,2018,168,6/17/18,89.888,75.02,68.337,81.874,6.55,428.909,0,0.241,Ithaca
1264,6,18,2018,169,6/18/18,89.978,58.046,78.496,81.069,5.412,355.813,0.34,0.187,Ithaca
1265,6,19,2018,170,6/19/18,81.932,66.452,89.194,76.704,3.472,278.554,0.59,0.104,Ithaca
1266,6,20,2018,171,6/20/18,75.632,60.368,89.257,73.065,5.379,304.353,1.519,0.11,Ithaca
1267,6,21,2018,172,6/21/18,68.612,58.568,92.995,68.819,8.18,210.643,0.389,0.073,Ithaca
1268,6,22,2018,173,6/22/18,73.022,60.296,86.252,68.337,3.212,257.049,0,0.09,Ithaca
1269,6,23,2018,174,6/23/18,82.31,58.082,84.381,70.508,3.254,473.381,0,0.168,Ithaca
1270,6,24,2018,175,6/24/18,85.82,62.312,74.167,74.679,4.735,591.848,0.01,0.241,Ithaca
1271,6,25,2018,176,6/25/18,76.838,63.95,91.448,71.727,5.327,214.837,1.491,0.08,Ithaca
1272,6,26,2018,177,6/26/18,81.608,62.078,82.754,73.395,3.16,548.655,0,0.189,Ithaca
1273,6,27,2018,178,6/27/18,86.126,59.666,79.955,76.368,3.258,684.447,0,0.243,Ithaca
1274,6,28,2018,179,6/28/18,88.556,71.816,80.791,79.137,5.789,509.524,0,0.219,Ithaca
1275,6,29,2018,180,6/29/18,93.2,79.574,64.268,82.551,7.689,643.445,0,0.345,Ithaca
1276,6,30,2018,181,6/30/18,85.28,67.964,83.89,81.742,3.935,376.754,1.52,0.15,Ithaca
1277,7,1,2018,182,7/1/18,80.078,63.158,78.941,77.758,3.795,585.178,0.36,0.206,Ithaca
1278,7,2,2018,183,7/2/18,84.848,58.64,78.451,77.278,3.867,682.579,0,0.246,Ithaca
1279,7,3,2018,184,7/3/18,90.284,69.404,76.444,81.163,5.753,638.366,0,0.274,Ithaca
1280,7,4,2018,185,7/4/18,90.77,67.208,78.101,84.744,4.267,634.013,0.15,0.256,Ithaca
1281,7,5,2018,186,7/5/18,81.284,67.514,86.338,79.499,2.63,374.27,0.05,0.132,Ithaca
1282,7,6,2018,187,7/6/18,84.614,63.23,74.448,80.403,2.555,673.76,0,0.238,Ithaca
1283,7,7,2018,188,7/7/18,85.946,62.924,80.638,81.724,3.511,648.432,0,0.235,Ithaca
1284,7,8,2018,189,7/8/18,86.378,61.916,73.562,82.173,2.936,674.137,0,0.248,Ithaca
1285,7,9,2018,190,7/9/18,90.644,62.978,74.498,83.169,2.28,662.925,0,0.248,Ithaca
1286,7,10,2018,191,7/10/18,91.742,62.924,73.153,84.477,1.448,653.478,0,0.239,Ithaca
1287,7,11,2018,192,7/11/18,91.742,70.304,73.881,85.842,3.234,638.861,0,0.258,Ithaca
1288,7,12,2018,193,7/12/18,92.642,71.168,71.271,87.024,2.793,642.628,0,0.261,Ithaca
1289,7,13,2018,194,7/13/18,82.76,67.28,83.468,83.546,2.748,436.284,0.09,0.157,Ithaca
1290,7,14,2018,195,7/14/18,86.738,63.95,79.53,82.451,1.475,610.886,0,0.21,Ithaca
1291,7,15,2018,196,7/15/18,89.69,61.178,75.23,83.571,1.105,603.619,0,0.213,Ithaca
1292,7,16,2018,197,7/16/18,86.576,68.054,81.151,84.02,1.88,517.815,0,0.186,Ithaca
1293,7,17,2018,198,7/17/18,78.782,65.174,90.328,79.087,2.381,244.97,0.43,0.083,Ithaca
1294,7,18,2018,199,7/18/18,83.048,62.186,84.631,77.734,3.274,517.151,0,0.182,Ithaca
1295,7,19,2018,200,7/19/18,86.738,66.2,76.423,81.018,3.977,651.505,0.1,0.25,Ithaca
1296,7,20,2018,201,7/20/18,84.002,60.26,77.147,79.732,1.848,540.27,0,0.189,Ithaca
1297,7,21,2018,202,7/21/18,83.228,62.87,78.184,80.269,2.099,588.138,0,0.203,Ithaca
1298,7,22,2018,203,7/22/18,84.74,61.88,75.961,81.138,1.896,602.854,0,0.21,Ithaca
1299,7,23,2018,204,7/23/18,84.848,61.286,81.168,80.886,2.028,426.064,0,0.155,Ithaca
1300,7,24,2018,205,7/24/18,84.362,57.488,71.846,80.152,1.546,629.877,0,0.215,Ithaca
1301,7,25,2018,206,7/25/18,82.256,56.462,82.624,77.155,2.442,358.958,0.04,0.133,Ithaca
1302,7,26,2018,207,7/26/18,82.382,57.956,75.937,78.067,2.16,515.551,0,0.182,Ithaca
1303,7,27,2018,208,7/27/18,78.44,53.114,75.361,78.362,1.764,561.798,0.17,0.181,Ithaca
1304,7,28,2018,209,7/28/18,75.74,61.772,88.062,75.873,3.273,354.502,0.6,0.117,Ithaca
1305,7,29,2018,210,7/29/18,77.846,60.926,82.596,75.934,1.988,488.427,0.01,0.157,Ithaca
1306,7,30,2018,211,7/30/18,79.826,58.388,77.844,76.034,2.161,606.713,0,0.199,Ithaca
1307,7,31,2018,212,7/31/18,82.256,56.39,74.407,76.62,1.778,613.408,0,0.205,Ithaca
1308,8,1,2018,213,8/1/18,86.558,53.906,74.747,77.29,2.875,599.853,0,0.223,Ithaca
